,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Export OF QUERY RESULTS FROM EyeOnWater
19474,1,1/11/2022 9:44:22 AM,1,1/11/2022 9:44:21 AM,48.4950561,9.2071395,1024934,6189613,10,png,1/11/2022 8:45:52 AM,Android,SM-G950F,d14aaee0bdd2bdac,13,,1,8,12,0,0,eowcolor,714,714,lindy,410,72,3,100,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19474.png,?,0,1,,,,65.036775997911,,,,,,,0,63.007565102983,12,0,0,0,0,,0,65.036775997911,12,http://www.eyeonwater.org/media/eyeonwater_upload/19474.png,lindy
19473,1,1/11/2022 9:39:56 AM,1,1/11/2022 9:39:55 AM,48.4950561,9.2071395,1024934,6189613,10,png,1/11/2022 8:41:13 AM,Android,SM-G950F,d14aaee0bdd2bdac,18,,1,5,10,0,0,eowcolor,714,714,lindy,410,72,3,100,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19473.png,?,0,1,,,,76.829156854292,,,,,,,0,75.533846781322,10,0,0,0,0,,0,76.829156854292,10,http://www.eyeonwater.org/media/eyeonwater_upload/19473.png,lindy
19472,1,1/11/2022 9:34:44 AM,1,1/11/2022 9:34:42 AM,48.4950561,9.2071395,1024934,6189613,10,png,1/11/2022 8:35:27 AM,Android,SM-G950F,d14aaee0bdd2bdac,15,,1,14,13,0,0,eowcolor,714,714,lindy,410,72,3,100,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19472.png,?,0,1,,,58.032379942951,62.777207357574,,,,,,57.237937976922,13,59.913799917897,13,0,0,0,0,58.032379942951,13,62.777207357574,12,http://www.eyeonwater.org/media/eyeonwater_upload/19472.png,lindy
19467,1,3/1/2022 10:15:35 PM,1,1/10/2022 2:27:44 PM,48.806124712788,9.2130061953802,1025587,6242028,0,png,1/10/2022 1:29:21 PM,Android,ART-L29,629f2d30e4dee12b,7,,,15,,0,0,,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/19467.png,?,0,1,,,,,,,,,,,,,,,,,,,,,,http://www.eyeonwater.org/media/eyeonwater_upload/19467.png,
19466,1,3/1/2022 10:15:35 PM,1,1/10/2022 2:26:13 PM,48.806353045983,9.2129880016997,1025585,6242067,0,png,1/10/2022 1:27:23 PM,Android,ART-L29,629f2d30e4dee12b,-6,,,17,,0,0,,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/19466.png,?,0,1,,,,,,,,,,,,,,,,,,,,,,http://www.eyeonwater.org/media/eyeonwater_upload/19466.png,
19462,1,3/1/2022 10:15:35 PM,1,1/9/2022 9:36:47 AM,48.6909976,8.091316,900721,6222591,0,png,1/9/2022 8:30:44 AM,Android,SM-G780F,3b3f62180b93e727,0,,1,17,,0,0,,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/19462.png,?,0,1,,,,,,,,,,,,,,,,,,,,,,http://www.eyeonwater.org/media/eyeonwater_upload/19462.png,
19447,1,1/6/2022 10:13:48 AM,1,1/6/2022 10:13:47 AM,48.4102792,9.788034,1089598,6175384,10,png,1/6/2022 9:15:44 AM,Android,SM-G950F,d14aaee0bdd2bdac,17,,,3,4,0,0,eowcolor,714,714,lindy,410,72,3,25,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19447.png,?,0,1,,,195.99981226245,195.08615353474,,,,,,201.79037325664,4,201.50549982504,4,0,0,0,0,195.99981226245,4,195.08615353474,4,http://www.eyeonwater.org/media/eyeonwater_upload/19447.png,lindy
19446,1,1/6/2022 10:12:44 AM,1,1/6/2022 10:12:41 AM,48.4102792,9.788034,1089598,6175384,10,png,1/6/2022 9:14:38 AM,Android,SM-G950F,d14aaee0bdd2bdac,17,,1,4,4,0,0,eowcolor,714,714,lindy,410,72,3,25,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19446.png,?,0,1,,,191.85167558485,192.55523161879,,,,,,197.57225179602,4,198.69687089376,4,0,0,0,0,191.85167558485,4,192.55523161879,4,http://www.eyeonwater.org/media/eyeonwater_upload/19446.png,lindy
19443,1,1/6/2022 12:07:32 AM,1,1/5/2022 4:22:16 PM,48.4706672,9.1753444,1021394,6185517,10,png,1/5/2022 3:01:46 PM,Android,SM-G950F,d14aaee0bdd2bdac,13,,,15,16,0,0,eowcolor,714,714,lindy,410,72,3,75,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19443.png,?,0,1,,,,42.727116878164,,,,,,,0,97.585028082692,8,0,0,0,0,,0,42.727116878164,16,http://www.eyeonwater.org/media/eyeonwater_upload/19443.png,lindy
19442,1,1/5/2022 4:22:16 PM,1,1/5/2022 4:22:14 PM,48.4772157,9.1841261,1022372,6186616,10,png,1/5/2022 3:24:09 PM,Android,SM-G950F,d14aaee0bdd2bdac,18,,,18,18,0,0,eowcolor,714,714,lindy,410,72,3,75,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19442.png,?,0,1,,,33.693661586728,35.009302846667,,,,,,28.983942788815,19,30.517809570954,18,0,0,0,0,33.693661586728,18,35.009302846667,17,http://www.eyeonwater.org/media/eyeonwater_upload/19442.png,lindy
19441,1,1/5/2022 4:22:16 PM,1,1/5/2022 4:22:13 PM,48.4706672,9.1753444,1021394,6185517,10,png,1/5/2022 3:02:25 PM,Android,SM-G950F,d14aaee0bdd2bdac,10,,,16,17,0,0,eowcolor,714,714,lindy,410,72,3,75,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19441.png,?,0,1,,,,38.207874104143,,,,,,,0,21.544777651295,21,0,0,0,0,,0,38.207874104143,17,http://www.eyeonwater.org/media/eyeonwater_upload/19441.png,lindy
19439,1,1/5/2022 3:24:02 PM,1,1/5/2022 3:24:00 PM,48.442492,9.2558448,1030355,6180787,10,png,1/5/2022 2:25:55 PM,Android,SM-G950F,d14aaee0bdd2bdac,1,,1,3,8,0,0,eowcolor,714,714,lindy,410,72,3,75,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19439.png,?,0,1,,,,96.086869730594,,,,,,,0,295.07214162222,1,0,0,0,0,,0,96.086869730594,8,http://www.eyeonwater.org/media/eyeonwater_upload/19439.png,lindy
19438,1,1/5/2022 3:22:15 PM,1,1/5/2022 3:22:13 PM,48.442492,9.2558448,1030355,6180787,10,png,1/5/2022 2:24:08 PM,Android,SM-G950F,d14aaee0bdd2bdac,14,,1,3,1,0,0,eowcolor,714,714,lindy,410,72,3,75,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19438.png,?,0,1,,,,253.09475952926,,,,,,,0,301.59780694096,1,0,0,0,0,,0,253.09475952926,1,http://www.eyeonwater.org/media/eyeonwater_upload/19438.png,lindy
19436,1,1/5/2022 10:10:44 AM,1,1/5/2022 10:10:42 AM,48.772959476064,9.1657301978032,1020324,6236424,10,png,1/5/2022 9:12:37 AM,iOS,"iPhone13,3",8028689B-71DD-4874-BD7F-A1438E61B36A,4,,,16,16,0,0,eowcolor,695,695,Netti,410,39,3,50,8,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19436.png,?,0,1,,,,40.470686650526,,,,,,,0,167.66373163614,5,0,0,0,0,,0,40.470686650526,16,http://www.eyeonwater.org/media/eyeonwater_upload/19436.png,Netti
19428,1,12/28/2021 4:02:21 PM,1,12/28/2021 4:02:19 PM,48.8360742,9.2179279,1026135,6247092,10,png,12/28/2021 3:04:00 PM,Android,SM-J510FN,55a8ce330200daec,3,1,,16,14,0,20,eowcolor,737,737,ehau,160,11,2,75,9,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19428.png,?,0,1,,,,55.431806614989,,,,,,,0,276.67426567431,1,0,0,0,0,,0,55.431806614989,14,http://www.eyeonwater.org/media/eyeonwater_upload/19428.png,ehau
19427,1,12/28/2021 3:21:37 PM,1,12/28/2021 3:21:35 PM,48.8358774,9.2179148,1026133,6247058,10,png,12/28/2021 2:23:17 PM,Android,SM-J510FN,55a8ce330200daec,4,,1,18,17,0,20,eowcolor,737,737,ehau,160,11,2,100,9,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19427.png,?,0,1,,,35.400409039505,37.488669482356,,,,,,32.610763106926,18,35.171536308186,17,0,0,0,0,35.400409039505,17,37.488669482356,17,http://www.eyeonwater.org/media/eyeonwater_upload/19427.png,ehau
19405,1,7/19/2022 3:39:12 PM,2,12/17/2021 12:34:30 PM,48.7726921,9.1638621,1020116,6236379,0,png,12/17/2021 11:35:55 AM,Android,SM-J510FN,55a8ce330200daec,2,,1,13,11,0,0,eowcolor,0,,,,,,25,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19405.png,?,1,1,,,,72.717841976959,,,,,,,0,69.851439871788,11,0,0,0,0,,0,72.717841976959,11,http://www.eyeonwater.org/media/eyeonwater_upload/19405.png,
19404,1,12/17/2021 11:28:18 AM,1,12/17/2021 11:28:15 AM,48.7726921,9.1638621,1020116,6236379,0,png,12/17/2021 10:29:42 AM,Android,SM-J510FN,55a8ce330200daec,6,,,18,21,0,0,eowcolor,0,,,,,,25,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19404.png,?,0,1,,,,15.343010360744,,,,,,,0,352.03287572892,1,0,0,0,0,,0,15.343010360744,21,http://www.eyeonwater.org/media/eyeonwater_upload/19404.png,
19403,1,12/17/2021 11:24:13 AM,1,12/17/2021 11:24:10 AM,48.7726921,9.1638621,1020116,6236379,0,png,12/17/2021 10:25:36 AM,Android,SM-J510FN,55a8ce330200daec,7,,,18,19,0,0,eowcolor,0,,,,,,0,0,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19403.png,?,0,1,,,26.623990795629,22.28500558087,,,,,,,0,10.947037711,21,0,0,0,0,26.623990795629,19,22.28500558087,21,http://www.eyeonwater.org/media/eyeonwater_upload/19403.png,
19372,1,12/13/2021 1:20:22 PM,1,12/12/2021 1:15:22 PM,48.772670309283,9.1650326016051,1020246,6236375,10,png,12/12/2021 12:16:51 PM,iOS,"iPhone13,3",8028689B-71DD-4874-BD7F-A1438E61B36A,4,,,16,17,0,0,eowcolor,695,695,Netti,410,39,3,75,5,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19372.png,?,0,1,,,,37.740379258059,,,,,,,0,16.099941739483,21,0,0,0,0,,0,37.740379258059,17,http://www.eyeonwater.org/media/eyeonwater_upload/19372.png,Netti
19303,1,12/13/2021 1:20:42 PM,1,12/3/2021 11:46:24 AM,48.77293507542,9.1650260371251,1020246,6236420,10,png,12/3/2021 10:48:19 AM,iOS,"iPhone13,3",8028689B-71DD-4874-BD7F-A1438E61B36A,2,,,16,3,0,0,eowcolor,695,695,Netti,410,39,3,0,4,0,0,0,https://eyeonwater.org/media/eyeonwater_upload/19303.png,?,0,1,,,,219.40268053911,,,,,,,0,230.83367847556,1,0,0,0,0,,0,219.40268053911,3,http://www.eyeonwater.org/media/eyeonwater_upload/19303.png,Netti
19221,1,7/21/2023 3:22:05 PM,2,11/7/2021 1:49:57 PM,48.9240032,9.170397,1020843,6261976,10,png,11/7/2021 12:51:33 PM,Android,Pixel 3a,778ba90dd5718e7f,0,,,8,20,0,,australia,254,254,reiner,310,26,3,100,,,,,https://eyeonwater.org/media/eyeonwater_upload/19221.png,?,0,1,,,,24.184837818946,,,,,,,0,344.25299531484,1,-1,-1,-1,,,0,24.184837818946,20,http://www.eyeonwater.org/media/eyeonwater_upload/19221.png,reiner
19128,1,10/27/2021 2:55:28 AM,4,10/26/2021 4:54:52 PM,48.8405606,9.2140286,1025700,6247851,0,png,10/26/2021 2:56:09 PM,Android,Pixel 4,b9b8489b32006546,0,,,16,1,0,,eowcolor,,,,,,,50,,,,,https://eyeonwater.org/media/eyeonwater_upload/19128.png,?,0,1,,,,311.27303211302,,,,,,,0,269.75167294998,1,-1,-1,-1,,,0,311.27303211302,1,http://www.eyeonwater.org/media/eyeonwater_upload/19128.png,
19088,1,10/27/2021 2:55:28 AM,4,10/20/2021 10:10:23 AM,48.772914004434,9.1656403968826,1020314,6236417,10,png,10/20/2021 8:11:31 AM,iOS,"iPhone13,3",8028689B-71DD-4874-BD7F-A1438E61B36A,2,,,13,10,0,,eowcolor,695,695,Netti,410,39,3,0,,,,,https://eyeonwater.org/media/eyeonwater_upload/19088.png,?,0,1,,,79.694562485306,81.297478431025,,,,,,78.806790791243,10,80.707567434287,10,-1,-1,-1,,79.694562485306,10,81.297478431025,10,http://www.eyeonwater.org/media/eyeonwater_upload/19088.png,Netti
19066,1,10/27/2021 2:55:28 AM,4,10/16/2021 10:22:39 AM,48.772991216786,9.1656514703371,1020315,6236430,10,png,10/16/2021 8:23:48 AM,iOS,"iPhone13,3",8028689B-71DD-4874-BD7F-A1438E61B36A,5,,,15,13,0,,eowcolor,695,695,Netti,410,39,3,100,,,,,https://eyeonwater.org/media/eyeonwater_upload/19066.png,?,0,1,,,59.83728773279,61.334893169755,,,,,,52.747327537669,14,53.708802399091,14,-1,-1,-1,,59.83728773279,13,61.334893169755,13,http://www.eyeonwater.org/media/eyeonwater_upload/19066.png,Netti
19065,1,10/27/2021 2:55:28 AM,4,10/16/2021 10:20:35 AM,48.773020714405,9.1659321875523,1020346,6236435,10,png,10/16/2021 8:21:45 AM,iOS,"iPhone13,3",8028689B-71DD-4874-BD7F-A1438E61B36A,5,,,15,13,0,,eowcolor,695,695,Netti,410,39,3,100,,,,,https://eyeonwater.org/media/eyeonwater_upload/19065.png,?,0,1,,,60.56697589396,62.840288811066,,,,,,,0,55.025134201681,14,-1,-1,-1,,60.56697589396,13,62.840288811066,12,http://www.eyeonwater.org/media/eyeonwater_upload/19065.png,Netti
19038,1,10/27/2021 2:55:28 AM,4,10/11/2021 1:16:15 PM,48.772756140725,9.1650555655446,1020249,6236390,10,png,10/11/2021 11:17:59 AM,iOS,"iPhone13,3",8028689B-71DD-4874-BD7F-A1438E61B36A,4,,,13,11,0,,eowcolor,695,695,Netti,410,39,3,25,,,,,https://eyeonwater.org/media/eyeonwater_upload/19038.png,?,0,1,,,73.422313435738,81.675793934278,,,,,,71.658380649731,11,81.171182463616,10,-1,-1,-1,,73.422313435738,11,81.675793934278,10,http://www.eyeonwater.org/media/eyeonwater_upload/19038.png,Netti
17737,1,10/27/2021 2:55:28 AM,18,6/9/2021 6:48:19 PM,49.1125911,9.7328972,1083461,6293987,0,png,6/9/2021 4:49:11 PM,Android,Redmi Note 8 Pro,413be74e6af3a8f5,18,1,,18,15,0,,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/17737.png,?,0,1,,,,49.972956421866,,,,,,,0,44.552543623478,16,,,,,,0,49.972956421866,15,http://www.eyeonwater.org/media/eyeonwater_upload/17737.png,
17527,1,10/27/2021 2:55:28 AM,22,4/25/2021 4:42:18 PM,47.3370968,8.5751631,954582,5997271,0,png,4/25/2021 1:57:00 PM,Android,SM-N975F,d9ad78b4df5810d9,15,,1,16,15,0,,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/17527.png,?,0,1,,,,49.461825862954,,,,,,,0,46.913478574763,15,,,,,,0,49.461825862954,15,http://www.eyeonwater.org/media/eyeonwater_upload/17527.png,
16931,1,10/27/2021 2:55:28 AM,56,11/4/2020 2:34:48 PM,48.5895714,8.0152562,892254,6205505,0,png,11/4/2020 1:33:55 PM,Android,SM-J530F,346afd66584d874d,3,,1,1,21,0,,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/16931.png,?,0,1,,,,21.443815151386,,,,,,,0,342.90715695368,1,,,,,,0,21.443815151386,21,http://www.eyeonwater.org/media/eyeonwater_upload/16931.png,
12830,1,10/27/2021 2:55:28 AM,104,3/18/2020 12:51:50 PM,47.5812078,9.5018026,1057735,6037463,0,png,3/18/2020 11:50:43 AM,Android,SM-G900F,f0a010ed15a7b342,33,,,6,6,0,,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/12830.png,?,0,1,,,,152.52146667328,,,,,,,0,160.86103523893,6,,,,,,0,152.52146667328,6,http://www.eyeonwater.org/media/eyeonwater_upload/12830.png,
12812,1,10/27/2021 2:55:28 AM,104,3/16/2020 1:28:26 PM,47.5812855,9.5017386,1057728,6037476,0,png,3/16/2020 12:27:48 PM,Android,SM-G900F,f0a010ed15a7b342,19,,,4,6,0,,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/12812.png,?,0,1,,,158.81219792669,161.18192318812,,,,,,170.17690833823,5,169.56847360167,5,,,,,158.81219792669,6,161.18192318812,6,http://www.eyeonwater.org/media/eyeonwater_upload/12812.png,
12811,1,10/27/2021 2:55:28 AM,104,3/16/2020 12:49:16 PM,47.5941305,9.4863723,1056018,6039596,0,png,3/16/2020 11:48:29 AM,Android,SM-G900F,f0a010ed15a7b342,36,,,5,5,0,,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/12811.png,?,0,1,,,167.72547298901,168.80669705922,,,,,,176.1323574877,5,177.20271758549,5,,,,,167.72547298901,5,168.80669705922,5,http://www.eyeonwater.org/media/eyeonwater_upload/12811.png,
7527,1,10/27/2021 2:55:28 AM,705,5/1/2018 8:00:00 PM,48.2806935,10.218895,1137562,6153679,0,png,5/1/2018 1:57:50 PM,Android,SM-G930F,568e6cd1d17fb4b1,6,,,18,4,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/7527.png,?,1,1,,1,0,193.6704299,,85.821,,237.05,,0,0,276.081909,1,,,,,0,0,193.6704299,4,http://www.eyeonwater.org/media/eyeonwater_upload/7527.png,
5259,1,10/27/2021 2:55:28 AM,897,12/13/2016 1:36:47 PM,47.6729308,9.0115536,1003161,6052613,0,png,12/13/2016 1:39:01 PM,Android,GT-I9505,a4c7f7d88469fbe2,12,,,9,4,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/5259.png,?,0,1,,0,0,196.0693671,,,,,,0,0,290.9458405,1,,,,,0,0,196.0693671,4,http://www.eyeonwater.org/media/eyeonwater_upload/5259.png,
4981,1,10/27/2021 2:55:28 AM,917,10/11/2016 1:18:35 PM,47.6756349,8.9987888,1001740,6053060,0,png,10/11/2016 1:20:00 PM,Android,GT-I9505,a4c7f7d88469fbe2,6,,,6,6,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/4981.png,?,0,1,,5,0,151.7323468,,138.6,,182.38,,0,0,175.6568394,5,,,,,0,0,151.7323468,6,http://www.eyeonwater.org/media/eyeonwater_upload/4981.png,
4893,1,10/27/2021 2:55:28 AM,920,9/28/2016 12:59:15 PM,47.6758351,8.9986179,1001721,6053093,0,png,9/28/2016 1:00:27 PM,Android,GT-I9505,a4c7f7d88469fbe2,13,,,6,6,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/4893.png,?,0,1,,5,0,157.5600508,,149.45,,164.03,,0,0,168.6325331,5,,,,,0,0,157.5600508,6,http://www.eyeonwater.org/media/eyeonwater_upload/4893.png,
4022,1,10/27/2021 2:55:28 AM,954,8/25/2016 1:12:08 PM,47.6759155,8.9993096,1001798,6053107,0,png,8/25/2016 1:13:04 PM,Android,GT-I9505,a4c7f7d88469fbe2,14,,,8,8,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/4022.png,?,0,1,,10,98.17733788,98.38276432,,96.989,,80.147,,98.54434064,8,98.78507358,8,,,,,98.17733788,8,98.38276432,8,http://www.eyeonwater.org/media/eyeonwater_upload/4022.png,
3901,1,10/27/2021 2:55:28 AM,963,7/19/2016 1:11:18 PM,47.6728518,9.0113749,1003141,6052600,0,png,7/19/2016 1:11:38 PM,Android,GT-I9505,a4c7f7d88469fbe2,17,,,6,7,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/3901.png,?,0,1,,0,117.4881481,130.5111342,,,,,,0,0,136.6786686,6,,,,,117.4881481,7,130.5111342,7,http://www.eyeonwater.org/media/eyeonwater_upload/3901.png,
3791,1,10/27/2021 2:55:28 AM,971,6/24/2016 1:25:57 PM,47.6633185,8.9828673,999968,6051024,0,png,6/24/2016 1:26:01 PM,Android,GT-I9505,a4c7f7d88469fbe2,14,,,7,6,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/3791.png,?,0,1,,0,0,143.040518,,,,,,0,0,150.9957249,6,,,,,0,0,143.040518,6,http://www.eyeonwater.org/media/eyeonwater_upload/3791.png,
3240,1,10/27/2021 2:55:28 AM,1034,4/28/2016 12:02:29 PM,47.672949,9.0116381,1003170,6052616,0,png,4/28/2016 12:02:30 PM,Android,GT-I9505,a4c7f7d88469fbe2,8,,,5,5,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/3240.png,?,0,1,,5,0,167.7028958,,160.06555036986,,182.79337515542,,0,0,176.9719564,5,,,,,0,0,167.7028958,5,http://www.eyeonwater.org/media/eyeonwater_upload/3240.png,
3019,1,10/27/2021 2:55:28 AM,1048,3/22/2016 11:31:21 AM,47.6729172,9.0119542,1003206,6052611,0,png,3/22/2016 11:30:37 AM,Android,GT-I9505,a4c7f7d88469fbe2,10,,,6,7,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/3019.png,?,0,1,,6,0,128.5094209,,125.24498504947,,135.13462798575,,0,0,137.0326943,6,,,,,0,0,128.5094209,7,http://www.eyeonwater.org/media/eyeonwater_upload/3019.png,
1859,1,10/27/2021 2:55:28 AM,1067,2/18/2016 12:59:41 PM,47.6759052,8.9985282,1001711,6053105,0,png,2/18/2016 12:58:30 PM,Android,GT-I9505,a4c7f7d88469fbe2,16,,,8,7,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/1859.png,?,0,1,7,7,113.9188949,110.7398969,109.08709280912,106.52628080984,123.96279940338,114.31548355494,,123.5514353,7,114.3212254,7,,,,,113.9188949,7,110.7398969,7,http://www.eyeonwater.org/media/eyeonwater_upload/1859.png,
1809,1,10/27/2021 2:55:28 AM,1079,1/14/2016 1:36:38 PM,47.6644099,8.9847611,1000179,6051205,0,png,1/14/2016 1:35:09 PM,Android,GT-I9505,a4c7f7d88469fbe2,2,,1,7,5,0,-1,eowcolor,,,,,,,,,,,,https://eyeonwater.org/media/eyeonwater_upload/1809.png,?,0,1,4,5,,177.41632740886,192.6858396027,170.45491382974,194.08246049915,174.14087895176,,,0,194.87354511283,4,,,,,,0,177.41632740886,5,http://www.eyeonwater.org/media/eyeonwater_upload/1809.png,
